tool	sample	Weighted UniFrac error	Unweighted UniFrac error	L1 norm error	Completeness (recall)	Purity (precision)	F1 score	True positives	False positives	False negatives	Taxon counts	Jaccard index	Shannon diversity	Shannon equitability	Bray-Curtis distance
metalign_default	CAMI_HIGH_S002	8.641514738457257	10369.978772519826	1.7671540049707888	0.6255144032921811	0.1450381679389313	0.23547637490317583	152.0	896.0	91.0	1048.0	0.1334503950834065	6.007883577459798	0.8638670812654208	0.8835770024853937
metalign_precise	CAMI_HIGH_S002	8.78508233249871	9788.387720564426	1.8119682543505113	0.31275720164609055	0.25	0.27787934186471663	76.0	228.0	167.0	304.0	0.1613588110403397	5.4976307411973595	0.9616239466261643	0.9059841271752564
metalign_sensitve	CAMI_HIGH_S002	8.78478708197274	54961.96643875519	1.7724776579005175	0.6666666666666666	0.02571836799491983	0.04952613879547539	162.0	6137.0	81.0	6299.0	0.025391849529780564	7.241092169315821	0.8277287586323859	0.8862388289502627
CLARK	CAMI_HIGH_S002	7.508542731675692	12161.000744246614	na	0.0	0.0	na	0.0	0.0	243.0	0.0	0.0	na	na	na
CommonKmers	CAMI_HIGH_S002	9.978667581119495	10300.389563044237	1.9497053299462346	0.07407407407407407	0.08530805687203792	0.07929515418502203	18.0	193.0	225.0	211.0	0.04128440366972477	4.527022623923527	0.845878667001062	0.9748526649731181
FOCUS	CAMI_HIGH_S002	9.658167691457189	10023.859144534998	1.9999999999999993	0.0	0.0	na	0.0	386.0	243.0	386.0	0.0	5.477745191332749	0.9197271267709176	1.0
Metaphlan2	CAMI_HIGH_S002	10.490102764019092	11044.8090035269	1.9605469809489688	0.0205761316872428	0.09259259259259259	0.03367003367003367	5.0	49.0	238.0	54.0	0.017123287671232876	2.292867876523826	0.5747999615337347	0.9802734904744835
Metaphyler	CAMI_HIGH_S002	9.220528347728164	15393.018133863296	1.9694409844772536	0.01646090534979424	0.0029784065524944155	0.005044136191677176	4.0	1339.0	239.0	1343.0	0.0025284450063211127	5.682190521254417	0.7889015415576176	0.9847204922386261
mOTU	CAMI_HIGH_S002	10.188374339275654	10712.995697781478	1.991085643640597	0.012345679012345678	0.006802721088435374	0.008771929824561403	3.0	438.0	240.0	441.0	0.004405286343612335	4.211689614147466	0.6916831293411005	0.9955428218202994
Quickr	CAMI_HIGH_S002	9.06845880951142	13270.786269471833	1.9730273478318858	0.1440329218106996	0.03286384976525822	0.053516819571865444	35.0	1030.0	208.0	1065.0	0.02749410840534171	6.37418311057803	0.9144211637980436	0.9865136739159435
Taxy-Pro1	CAMI_HIGH_S002	9.724237860253284	14784.382011122116	1.9852590572027649	0.012345679012345678	0.004651162790697674	0.006756756756756757	3.0	642.0	240.0	645.0	0.003389830508474576	4.91913239642054	0.7603867767566911	0.9926295286013834
Taxy-Pro2	CAMI_HIGH_S002	7.5373857291801905	10163.03629134687	na	0.0	0.0	na	0.0	0.0	243.0	0.0	0.0	na	na	na
TIPP	CAMI_HIGH_S002	9.41164782312531	10907.82087507199	1.9690264985081103	0.01646090534979424	0.005141388174807198	0.007835455435847209	4.0	774.0	239.0	778.0	0.003933136676499509	5.399058987696183	0.75405122927699	0.9845132492540483
