tool	sample	Weighted UniFrac error	Unweighted UniFrac error	L1 norm error	Completeness (recall)	Purity (precision)	F1 score	True positives	False positives	False negatives	Taxon counts	Jaccard index	Shannon diversity	Shannon equitability	Bray-Curtis distance
metalign_default	CAMI_HIGH_S002	8.641514738457257	10369.978772519826	0.32677912568264383	0.8863636363636364	0.8125	0.8478260869565218	78.0	18.0	10.0	96.0	0.7358490566037735	3.674598971150304	0.8050654369487531	0.16338956284132194
metalign_precise	CAMI_HIGH_S002	8.78508233249871	9788.387720564426	0.3419073408962954	0.625	0.8461538461538461	0.7189542483660131	55.0	10.0	33.0	65.0	0.5612244897959183	3.5976390578341064	0.861836438554502	0.17095367044814758
metalign_sensitve	CAMI_HIGH_S002	8.78478708197274	54961.96643875519	0.45216735347410664	0.9318181818181818	0.42487046632124353	0.5836298932384342	82.0	111.0	6.0	193.0	0.4120603015075377	3.668267012082673	0.6970326734825337	0.22608367673705324
CLARK	CAMI_HIGH_S002	7.508542731675692	12161.000744246614	0.8465733466795768	0.9659090909090909	0.24285714285714285	0.3881278538812786	85.0	265.0	3.0	350.0	0.24079320113314448	3.2638411207699107	0.5571659892144518	0.423286673339788
CommonKmers	CAMI_HIGH_S002	9.978667581119495	10300.389563044237	0.9663728278820771	0.4318181818181818	0.95	0.59375	38.0	2.0	50.0	40.0	0.4222222222222222	3.005211901314409	0.8146679604731776	0.4831864139410383
FOCUS	CAMI_HIGH_S002	9.658167691457189	10023.859144534998	0.623482355049825	0.75	0.5454545454545454	0.631578947368421	66.0	55.0	22.0	121.0	0.46153846153846156	4.089817853040423	0.8527932598715122	0.3117411775249125
Metaphlan2	CAMI_HIGH_S002	10.490102764019092	11044.8090035269	1.2385580665138156	0.6022727272727273	0.9137931034482759	0.7260273972602739	53.0	5.0	35.0	58.0	0.5698924731182796	2.716985068925863	0.6691351317747555	0.6192790332569078
Metaphyler	CAMI_HIGH_S002	9.220528347728164	15393.018133863296	0.4249283464574954	0.9318181818181818	0.3867924528301887	0.5466666666666667	82.0	130.0	6.0	212.0	0.3761467889908257	3.9569089438884713	0.7386997503612047	0.21246417322874758
mOTU	CAMI_HIGH_S002	10.188374339275654	10712.995697781478	1.002345669708302	0.7159090909090909	0.6702127659574468	0.6923076923076923	63.0	31.0	25.0	94.0	0.5294117647058824	3.1575949411868898	0.6950011153820036	0.501172834854151
Quickr	CAMI_HIGH_S002	9.06845880951142	13270.786269471833	0.9916862239062914	0.9318181818181818	0.3761467889908257	0.5359477124183006	82.0	136.0	6.0	218.0	0.36607142857142855	4.731373395807544	0.8787032656980025	0.49584311195314557
Taxy-Pro1	CAMI_HIGH_S002	9.724237860253284	14784.382011122116	0.7360126037148109	0.8977272727272727	0.395	0.5486111111111112	79.0	121.0	9.0	200.0	0.37799043062200954	4.096795670406236	0.7732257973582626	0.3680063018574053
Taxy-Pro2	CAMI_HIGH_S002	7.5373857291801905	10163.03629134687	0.7452610372179725	0.9204545454545454	0.3665158371040724	0.524271844660194	81.0	140.0	7.0	221.0	0.35526315789473684	4.1499441150965675	0.768769736030699	0.372630518608986
TIPP	CAMI_HIGH_S002	9.41164782312531	10907.82087507199	0.5175351778045499	0.9431818181818182	0.43915343915343913	0.5992779783393501	83.0	106.0	5.0	189.0	0.42783505154639173	3.897647628238675	0.7184670118026643	0.25876758890227536
