tool	sample	Weighted UniFrac error	Unweighted UniFrac error	L1 norm error	Completeness (recall)	Purity (precision)	F1 score	True positives	False positives	False negatives	Taxon counts	Jaccard index	Shannon diversity	Shannon equitability	Bray-Curtis distance
metalign_default	CAMI_HIGH_S002	8.641514738457257	10369.978772519826	0.46750564841731973	0.8195876288659794	0.803030303030303	0.8112244897959184	159.0	39.0	35.0	198.0	0.6824034334763949	4.410440138229124	0.8340048096341833	0.23375282420865967
metalign_precise	CAMI_HIGH_S002	8.78508233249871	9788.387720564426	0.5124548445791445	0.5463917525773195	0.8688524590163934	0.670886075949367	106.0	16.0	88.0	122.0	0.5047619047619047	4.25636048117488	0.8859995494485213	0.25622742228957224
metalign_sensitve	CAMI_HIGH_S002	8.78478708197274	54961.96643875519	0.6304313297157281	0.9432989690721649	0.24864130434782608	0.39354838709677414	183.0	553.0	11.0	736.0	0.24497991967871485	4.625347440267847	0.7006796244149867	0.31521566485786384
CLARK	CAMI_HIGH_S002	7.508542731675692	12161.000744246614	1.1171805273968476	0.6907216494845361	0.09184372858122002	0.16212946158499697	134.0	1325.0	60.0	1459.0	0.08821593153390389	3.6709505398075537	0.5038703232724262	0.5585902636984228
CommonKmers	CAMI_HIGH_S002	9.978667581119495	10300.389563044237	1.2163480238191513	0.26288659793814434	0.7727272727272727	0.39230769230769236	51.0	15.0	143.0	66.0	0.24401913875598086	3.348966448513536	0.7993418681783142	0.6081740119095757
FOCUS	CAMI_HIGH_S002	9.658167691457189	10023.859144534998	1.2216682071124942	0.29896907216494845	0.26126126126126126	0.27884615384615385	58.0	164.0	136.0	222.0	0.16201117318435754	4.763483405684158	0.8816894048989816	0.610834103556247
Metaphlan2	CAMI_HIGH_S002	10.490102764019092	11044.8090035269	1.4473610209066976	0.31958762886597936	0.775	0.4525547445255474	62.0	18.0	132.0	80.0	0.29245283018867924	2.804076199901605	0.6399039608097429	0.7236805104533489
Metaphyler	CAMI_HIGH_S002	9.220528347728164	15393.018133863296	1.1207175093580088	0.4381443298969072	0.14938488576449913	0.22280471821756226	85.0	484.0	109.0	569.0	0.12536873156342182	4.828014547935182	0.761050684682409	0.5603587546790046
mOTU	CAMI_HIGH_S002	10.188374339275654	10712.995697781478	1.345317753206624	0.35051546391752575	0.3300970873786408	0.34	68.0	138.0	126.0	206.0	0.20481927710843373	3.5314965212756735	0.662833821469612	0.672658876603312
Quickr	CAMI_HIGH_S002	9.06845880951142	13270.786269471833	1.5150699585917025	0.6134020618556701	0.1907051282051282	0.29095354523227385	119.0	505.0	75.0	624.0	0.17024320457796852	5.766980763080761	0.8960295258828456	0.7575349792958509
Taxy-Pro1	CAMI_HIGH_S002	9.724237860253284	14784.382011122116	1.301666265079358	0.41237113402061853	0.175054704595186	0.24577572964669736	80.0	377.0	114.0	457.0	0.14010507880910683	4.722823234070747	0.7711130408948721	0.6508331325396784
Taxy-Pro2	CAMI_HIGH_S002	7.5373857291801905	10163.03629134687	1.3235303884801948	0.4381443298969072	0.1551094890510949	0.22911051212938005	85.0	463.0	109.0	548.0	0.1293759512937595	4.843519653244497	0.768047608589026	0.6617651942400966
TIPP	CAMI_HIGH_S002	9.41164782312531	10907.82087507199	1.2039294898511022	0.4381443298969072	0.19406392694063926	0.2689873417721519	85.0	353.0	109.0	438.0	0.15539305301645337	4.770662182407212	0.7489382009654166	0.6019647449255486
