tool	sample	Weighted UniFrac error	Unweighted UniFrac error	L1 norm error	Completeness (recall)	Purity (precision)	F1 score	True positives	False positives	False negatives	Taxon counts	Jaccard index	Shannon diversity	Shannon equitability	Bray-Curtis distance
metalign_default	CAMI_HIGH_S002	8.641514738457257	10369.978772519826	1.932264203207388	0.05493482309124767	0.05629770992366412	0.05560791705937794	59.0	989.0	1015.0	1048.0	0.028599127484246242	6.007883577459793	0.8638670812654202	0.9661321016036951
metalign_precise	CAMI_HIGH_S002	8.78508233249871	9788.387720564426	1.9495201514395422	0.027001862197392923	0.09539473684210527	0.0420899854862119	29.0	275.0	1045.0	304.0	0.021497405485544848	5.497630741197354	0.9616239466261634	0.9747600757197727
metalign_sensitve	CAMI_HIGH_S002	8.78478708197274	54961.96643875519	1.932415292489108	0.055865921787709494	0.009525321479599936	0.016275600162756	60.0	6239.0	1014.0	6299.0	0.008204567209079722	7.241092169315843	0.8277287586323885	0.9662076462445592
CLARK	CAMI_HIGH_S002	7.508542731675692	12161.000744246614	na	0.0	0.0	na	0.0	0.0	1074.0	0.0	0.0	na	na	na
CommonKmers	CAMI_HIGH_S002	9.978667581119495	10300.389563044237	1.9999999999999978	0.0	0.0	na	0.0	73.0	1074.0	73.0	0.0	3.3298185729110608	0.776098368621286	1.0
FOCUS	CAMI_HIGH_S002	9.658167691457189	10023.859144534998	1.9999999999999962	0.0	0.0	na	0.0	295.0	1074.0	295.0	0.0	5.1818228529533155	0.9111737836487436	1.0
Metaphlan2	CAMI_HIGH_S002	10.490102764019092	11044.8090035269	1.9999999999999978	0.0	0.0	na	0.0	31.0	1074.0	31.0	0.0	1.5083950280892828	0.439254702556597	1.0
Metaphyler	CAMI_HIGH_S002	9.220528347728164	15393.018133863296	na	0.0	0.0	na	0.0	0.0	1074.0	0.0	0.0	na	na	na
mOTU	CAMI_HIGH_S002	10.188374339275654	10712.995697781478	na	0.0	0.0	na	0.0	0.0	1074.0	0.0	0.0	na	na	na
Quickr	CAMI_HIGH_S002	9.06845880951142	13270.786269471833	na	0.0	0.0	na	0.0	0.0	1074.0	0.0	0.0	na	na	na
Taxy-Pro1	CAMI_HIGH_S002	9.724237860253284	14784.382011122116	1.999999999999998	0.0	0.0	na	0.0	955.0	1074.0	955.0	0.0	5.172273541175334	0.7537876900564817	1.0
Taxy-Pro2	CAMI_HIGH_S002	7.5373857291801905	10163.03629134687	na	0.0	0.0	na	0.0	0.0	1074.0	0.0	0.0	na	na	na
TIPP	CAMI_HIGH_S002	9.41164782312531	10907.82087507199	na	0.0	0.0	na	0.0	0.0	1074.0	0.0	0.0	na	na	na
