tool	sample	Weighted UniFrac error	Unweighted UniFrac error	L1 norm error	Completeness (recall)	Purity (precision)	F1 score	True positives	False positives	False negatives	Taxon counts	Jaccard index	Shannon diversity	Shannon equitability	Bray-Curtis distance
metalign_default	CAMI_HIGH_S003	8.619010791169119	9911.985364701197	0.014990551035248333	1.0	0.5	0.6666666666666666	2.0	2.0	0.0	4.0	0.5	0.05286285808244516	0.038132491601380346	0.007495275517624167
metalign_precise	CAMI_HIGH_S003	8.770138012667282	9723.399883609	0.014833293666206173	1.0	0.6666666666666666	0.8	2.0	1.0	0.0	3.0	0.6666666666666666	0.05556117642066444	0.05057396225562287	0.007416646833103086
metalign_sensitve	CAMI_HIGH_S003	8.77406390925012	59147.97891907318	0.05149580830279636	1.0	0.5	0.6666666666666666	2.0	2.0	0.0	4.0	0.5	0.1564043229090698	0.11282187051725555	0.02574790415139818
CLARK	CAMI_HIGH_S003	7.5314180044711865	12208.001630677029	0.020410909837346048	1.0	0.6666666666666666	0.8	2.0	1.0	0.0	3.0	0.6666666666666666	0.11503686457565783	0.104711066644923	0.010205454918673024
CommonKmers	CAMI_HIGH_S003	9.996836738151817	10238.634818801222	0.029843853241750408	1.0	0.6666666666666666	0.8	2.0	1.0	0.0	3.0	0.6666666666666666	0.138930967156486	0.12646041609903835	0.014921926620875204
FOCUS	CAMI_HIGH_S003	9.595687688944468	9994.862385419956	0.024297310839822898	1.0	1.0	1.0	2.0	0.0	0.0	2.0	1.0	0.12169540162695282	0.17556935242619554	0.012148655419911449
Metaphlan2	CAMI_HIGH_S003	10.470560850703617	10999.254844014682	0.16267146225116647	1.0	1.0	1.0	2.0	0.0	0.0	2.0	1.0	0.31508973643718924	0.45457840019294343	0.08133573112558325
Metaphyler	CAMI_HIGH_S003	9.21427481388008	15380.018267829339	0.0011108908398228424	1.0	1.0	1.0	2.0	0.0	0.0	2.0	1.0	0.07672248854722641	0.11068715375174383	0.0005554454199114212
mOTU	CAMI_HIGH_S003	10.293718104708628	10407.137426121519	0.30667224168769336	1.0	1.0	1.0	2.0	0.0	0.0	2.0	1.0	0.4519064611639089	0.6519632104668523	0.15333612084384668
Quickr	CAMI_HIGH_S003	8.985007642887838	13404.795956126402	0.07756185455998818	1.0	0.6666666666666666	0.8	2.0	1.0	0.0	3.0	0.6666666666666666	0.24195167916168703	0.22023390932119868	0.03878092727999408
Taxy-Pro1	CAMI_HIGH_S003	9.707052713825423	14716.329062189938	0.010921977079152318	1.0	1.0	1.0	2.0	0.0	0.0	2.0	1.0	0.049971638947335924	0.07209383569441533	0.005460988539576159
Taxy-Pro2	CAMI_HIGH_S003	7.519338079820166	10209.038256298994	0.010978586608868744	1.0	1.0	1.0	2.0	0.0	0.0	2.0	1.0	0.049837572662214405	0.0719004189297201	0.005489293304434372
TIPP	CAMI_HIGH_S003	9.400691509411493	10808.939126443096	0.010812276141317972	1.0	1.0	1.0	2.0	0.0	0.0	2.0	1.0	0.09637693754954207	0.13904252985878968	0.005406138070658986
