tool	sample	Weighted UniFrac error	Unweighted UniFrac error	L1 norm error	Completeness (recall)	Purity (precision)	F1 score	True positives	False positives	False negatives	Taxon counts	Jaccard index	Shannon diversity	Shannon equitability	Bray-Curtis distance
metalign_default	CAMI_HIGH_S003	8.619010791169119	9911.985364701197	0.44132589411229634	0.8350515463917526	0.801980198019802	0.8181818181818183	162.0	40.0	32.0	202.0	0.6923076923076923	4.413800704057999	0.8314955001645612	0.22066294705614828
metalign_precise	CAMI_HIGH_S003	8.770138012667282	9723.399883609	0.48715323096146107	0.5721649484536082	0.9024390243902439	0.7003154574132492	111.0	12.0	83.0	123.0	0.5388349514563107	4.25975968560176	0.8852029288624574	0.24357661548073076
metalign_sensitve	CAMI_HIGH_S003	8.77406390925012	59147.97891907318	0.6349841530401712	0.9381443298969072	0.23037974683544304	0.36991869918699183	182.0	608.0	12.0	790.0	0.22693266832917705	4.617723091827272	0.6921013624443616	0.31749207652008615
CLARK	CAMI_HIGH_S003	7.5314180044711865	12208.001630677029	1.111317288290578	0.6907216494845361	0.09159261790840738	0.16173808086904043	134.0	1329.0	60.0	1463.0	0.08798424162836507	3.6926241855887603	0.5066548241812403	0.5556586441452869
CommonKmers	CAMI_HIGH_S003	9.996836738151817	10238.634818801222	1.2274658173222839	0.26804123711340205	0.7878787878787878	0.4	52.0	14.0	142.0	66.0	0.25	3.4117640108157303	0.8143305882922348	0.6137329086611417
FOCUS	CAMI_HIGH_S003	9.595687688944468	9994.862385419956	1.1653734692092916	0.30927835051546393	0.2575107296137339	0.2810304449648712	60.0	173.0	134.0	233.0	0.16348773841961853	4.75372246113161	0.872076486274289	0.5826867346046456
Metaphlan2	CAMI_HIGH_S003	10.470560850703617	10999.254844014682	1.4598608374750273	0.31958762886597936	0.7948717948717948	0.4558823529411764	62.0	16.0	132.0	78.0	0.29523809523809524	2.92778352746792	0.6720172598021822	0.7299304187375131
Metaphyler	CAMI_HIGH_S003	9.21427481388008	15380.018267829339	1.1070967430948027	0.4381443298969072	0.15070921985815602	0.22427440633245382	85.0	479.0	109.0	564.0	0.1263001485884101	4.836816195048984	0.7635003589598645	0.5535483715474019
mOTU	CAMI_HIGH_S003	10.293718104708628	10407.137426121519	1.3851055003506472	0.34536082474226804	0.32524271844660196	0.3350000000000001	67.0	139.0	127.0	206.0	0.2012012012012012	3.5092035622255016	0.6586496102860332	0.6925527501753233
Quickr	CAMI_HIGH_S003	8.985007642887838	13404.795956126402	1.4722667614537397	0.6134020618556701	0.19349593495934958	0.2941903584672435	119.0	496.0	75.0	615.0	0.17246376811594202	5.736974746451106	0.8933840246587298	0.7361333807268696
Taxy-Pro1	CAMI_HIGH_S003	9.707052713825423	14716.329062189938	1.2738504388407406	0.4072164948453608	0.17439293598233996	0.24420401854714063	79.0	374.0	115.0	453.0	0.13908450704225353	4.732993011364556	0.7738843187968661	0.63692521942037
Taxy-Pro2	CAMI_HIGH_S003	7.519338079820166	10209.038256298994	1.2958786094775465	0.4381443298969072	0.1512455516014235	0.22486772486772488	85.0	477.0	109.0	562.0	0.12667660208643816	4.852263817559496	0.7663685382388332	0.6479393047387728
TIPP	CAMI_HIGH_S003	9.400691509411493	10808.939126443096	1.1832255109717604	0.4329896907216495	0.19489559164733178	0.2688	84.0	347.0	110.0	431.0	0.15526802218114602	4.7607550600715	0.7473828985576683	0.5916127554858802
