tool	sample	Weighted UniFrac error	Unweighted UniFrac error	L1 norm error	Completeness (recall)	Purity (precision)	F1 score	True positives	False positives	False negatives	Taxon counts	Jaccard index	Shannon diversity	Shannon equitability	Bray-Curtis distance
metalign_default	CAMI_HIGH_S003	8.619010791169119	9911.985364701197	1.7716872184379862	0.6213991769547325	0.15160642570281124	0.2437449556093624	151.0	845.0	92.0	996.0	0.13878676470588236	6.049641602233059	0.8762837596041482	0.8858436092189933
metalign_precise	CAMI_HIGH_S003	8.770138012667282	9723.399883609	1.8171520794821765	0.32510288065843623	0.246875	0.28063943161634103	79.0	241.0	164.0	320.0	0.16322314049586778	5.569592833039611	0.9655483523023298	0.9085760397410878
metalign_sensitve	CAMI_HIGH_S003	8.77406390925012	59147.97891907318	1.7729900753998944	0.6625514403292181	0.02371483281779349	0.045790671217292384	161.0	6628.0	82.0	6789.0	0.023431814874108572	7.362681773838613	0.834481762919492	0.8864950376999442
CLARK	CAMI_HIGH_S003	7.5314180044711865	12208.001630677029	na	0.0	0.0	na	0.0	0.0	243.0	0.0	0.0	na	na	na
CommonKmers	CAMI_HIGH_S003	9.996836738151817	10238.634818801222	1.954888303924428	0.07407407407407407	0.08530805687203792	0.07929515418502203	18.0	193.0	225.0	211.0	0.04128440366972477	4.693270434694532	0.8769422353215895	0.9774441519622133
FOCUS	CAMI_HIGH_S003	9.595687688944468	9994.862385419956	2.0000000000000018	0.0	0.0	na	0.0	398.0	243.0	398.0	0.0	5.479480385201838	0.9153135079617979	1.0
Metaphlan2	CAMI_HIGH_S003	10.470560850703617	10999.254844014682	1.9637229321651513	0.0205761316872428	0.1	0.034129692832764506	5.0	45.0	238.0	50.0	0.017361111111111112	2.3765609772209397	0.6075017897193681	0.9818614660825751
Metaphyler	CAMI_HIGH_S003	9.21427481388008	15380.018267829339	1.970818736995997	0.01646090534979424	0.0029917726252804786	0.005063291139240506	4.0	1333.0	239.0	1337.0	0.0025380710659898475	5.676337960009791	0.7885792157436388	0.9854093684980019
mOTU	CAMI_HIGH_S003	10.293718104708628	10407.137426121519	1.98602880999937	0.00823045267489712	0.004629629629629629	0.005925925925925926	2.0	430.0	241.0	432.0	0.0029717682020802376	4.188188159299283	0.690160585871356	0.9930144049996852
Quickr	CAMI_HIGH_S003	8.985007642887838	13404.795956126402	1.9712710611893756	0.1440329218106996	0.03167420814479638	0.05192878338278931	35.0	1070.0	208.0	1105.0	0.026656511805026657	6.377061769919987	0.9100207219605968	0.9856355305946889
Taxy-Pro1	CAMI_HIGH_S003	9.707052713825423	14716.329062189938	1.981731758914405	0.012345679012345678	0.0046801872074883	0.006787330316742082	3.0	638.0	240.0	641.0	0.00340522133938706	4.928578100523087	0.7625801697755719	0.9908658794572023
Taxy-Pro2	CAMI_HIGH_S003	7.519338079820166	10209.038256298994	na	0.0	0.0	na	0.0	0.0	243.0	0.0	0.0	na	na	na
TIPP	CAMI_HIGH_S003	9.400691509411493	10808.939126443096	1.9716171226682957	0.01646090534979424	0.00517464424320828	0.007874015748031498	4.0	769.0	239.0	773.0	0.003952569169960474	5.3949384889599585	0.7541324887599852	0.9858085613341453
