tool	sample	Weighted UniFrac error	Unweighted UniFrac error	L1 norm error	Completeness (recall)	Purity (precision)	F1 score	True positives	False positives	False negatives	Taxon counts	Jaccard index	Shannon diversity	Shannon equitability	Bray-Curtis distance
metalign_default	CAMI_HIGH_S003	8.619010791169119	9911.985364701197	0.1655497584051737	0.9523809523809523	0.8333333333333334	0.888888888888889	20.0	4.0	1.0	24.0	0.8	2.1044409997923363	0.6621791549584716	0.08277487920258687
metalign_precise	CAMI_HIGH_S003	8.770138012667282	9723.399883609	0.1589489659106634	0.7619047619047619	0.8888888888888888	0.8205128205128205	16.0	2.0	5.0	18.0	0.6956521739130435	2.0982138353505007	0.7259321675900067	0.07947448295533173
metalign_sensitve	CAMI_HIGH_S003	8.77406390925012	59147.97891907318	0.2849926531845156	0.9523809523809523	0.4166666666666667	0.5797101449275361	20.0	28.0	1.0	48.0	0.40816326530612246	2.055556713595158	0.530986819801713	0.14249632659225783
CLARK	CAMI_HIGH_S003	7.5314180044711865	12208.001630677029	0.39945757639287377	1.0	0.3559322033898305	0.525	21.0	38.0	0.0	59.0	0.3559322033898305	1.9681961312401994	0.48269235005600303	0.19972878819643697
CommonKmers	CAMI_HIGH_S003	9.996836738151817	10238.634818801222	0.38726502393677253	0.5238095238095238	0.9166666666666666	0.6666666666666667	11.0	1.0	10.0	12.0	0.5	1.852373980249116	0.7454501280388747	0.1936325119683862
FOCUS	CAMI_HIGH_S003	9.595687688944468	9994.862385419956	0.18444494151840624	0.9047619047619048	0.59375	0.7169811320754718	19.0	13.0	2.0	32.0	0.5588235294117647	2.2185164327965463	0.6401285311452501	0.09222247075920312
Metaphlan2	CAMI_HIGH_S003	10.470560850703617	10999.254844014682	0.8815590172193698	0.7142857142857143	0.8823529411764706	0.7894736842105262	15.0	2.0	6.0	17.0	0.6521739130434783	1.9719125811423213	0.69599862124015	0.44077950860968484
Metaphyler	CAMI_HIGH_S003	9.21427481388008	15380.018267829339	0.18333913329111343	0.9523809523809523	0.45454545454545453	0.6153846153846153	20.0	24.0	1.0	44.0	0.4444444444444444	2.021758077088269	0.5342644720991112	0.09166956664555678
mOTU	CAMI_HIGH_S003	10.293718104708628	10407.137426121519	0.5743805092220464	0.7619047619047619	0.9411764705882353	0.8421052631578947	16.0	1.0	5.0	17.0	0.7272727272727273	1.9251855079866047	0.6795060146195632	0.2871902546110232
Quickr	CAMI_HIGH_S003	8.985007642887838	13404.795956126402	0.3863053037435043	1.0	0.39622641509433965	0.5675675675675675	21.0	32.0	0.0	53.0	0.39622641509433965	2.732872979266621	0.688330490243874	0.19315265187175223
Taxy-Pro1	CAMI_HIGH_S003	9.707052713825423	14716.329062189938	0.20383829931515624	1.0	0.4772727272727273	0.6461538461538462	21.0	23.0	0.0	44.0	0.4772727272727273	2.2007511982202956	0.5815647235261763	0.10191914965757812
Taxy-Pro2	CAMI_HIGH_S003	7.519338079820166	10209.038256298994	0.2066926928246697	1.0	0.42	0.5915492957746479	21.0	29.0	0.0	50.0	0.42	2.207215172452883	0.5642132393879716	0.10334634641233482
TIPP	CAMI_HIGH_S003	9.400691509411493	10808.939126443096	0.34363770002781036	1.0	0.5384615384615384	0.7000000000000001	21.0	18.0	0.0	39.0	0.5384615384615384	1.8729205729910465	0.4838086598225497	0.1718188500139052
