tool	sample	Weighted UniFrac error	Unweighted UniFrac error	L1 norm error	Completeness (recall)	Purity (precision)	F1 score	True positives	False positives	False negatives	Taxon counts	Jaccard index	Shannon diversity	Shannon equitability	Bray-Curtis distance
metalign_default	CAMI_HIGH_S003	8.619010791169119	9911.985364701197	0.28945915131019134	0.8977272727272727	0.8315789473684211	0.8633879781420765	79.0	16.0	9.0	95.0	0.7596153846153846	3.6436697577417636	0.8001247825698536	0.14472957565509564
metalign_precise	CAMI_HIGH_S003	8.770138012667282	9723.399883609	0.3041773146722982	0.6136363636363636	0.8852459016393442	0.7248322147651006	54.0	7.0	34.0	61.0	0.5684210526315789	3.5570029589986674	0.8652668694114685	0.15208865733614904
metalign_sensitve	CAMI_HIGH_S003	8.77406390925012	59147.97891907318	0.4311307650394417	0.9318181818181818	0.4039408866995074	0.563573883161512	82.0	121.0	6.0	203.0	0.3923444976076555	3.6577626634712326	0.6884285453828564	0.21556538251972088
CLARK	CAMI_HIGH_S003	7.5314180044711865	12208.001630677029	0.8287321823637336	0.9659090909090909	0.2401129943502825	0.3846153846153846	85.0	269.0	3.0	354.0	0.23809523809523808	3.2561830961730305	0.5547824798037807	0.41436609118186724
CommonKmers	CAMI_HIGH_S003	9.996836738151817	10238.634818801222	0.9448221626961946	0.4431818181818182	0.975	0.6093749999999999	39.0	1.0	49.0	40.0	0.43820224719101125	3.063903170061534	0.8305782848622467	0.4724110813480975
FOCUS	CAMI_HIGH_S003	9.595687688944468	9994.862385419956	0.5910509055513937	0.7727272727272727	0.5528455284552846	0.6445497630331752	68.0	55.0	20.0	123.0	0.4755244755244755	4.072206973118815	0.8462283803762679	0.2955254527756967
Metaphlan2	CAMI_HIGH_S003	10.470560850703617	10999.254844014682	1.2211332018555705	0.6022727272727273	0.9298245614035088	0.7310344827586207	53.0	4.0	35.0	57.0	0.5760869565217391	2.810297941456401	0.6950933231577819	0.6105666009277853
Metaphyler	CAMI_HIGH_S003	9.21427481388008	15380.018267829339	0.40056686656421747	0.9318181818181818	0.3867924528301887	0.5466666666666667	82.0	130.0	6.0	212.0	0.3761467889908257	3.9349533339728486	0.7346009439965174	0.20028343328210885
mOTU	CAMI_HIGH_S003	10.293718104708628	10407.137426121519	1.0174939536646934	0.6931818181818182	0.6421052631578947	0.6666666666666667	61.0	34.0	27.0	95.0	0.5	3.1326359972213096	0.6879052885683717	0.5087469768323466
Quickr	CAMI_HIGH_S003	8.985007642887838	13404.795956126402	0.9456961715043002	0.9204545454545454	0.37850467289719625	0.5364238410596026	81.0	133.0	7.0	214.0	0.3665158371040724	4.679791015006084	0.8721229841328367	0.47284808575214987
Taxy-Pro1	CAMI_HIGH_S003	9.707052713825423	14716.329062189938	0.712693941521841	0.8977272727272727	0.39303482587064675	0.546712802768166	79.0	122.0	9.0	201.0	0.3761904761904762	4.088469602264337	0.770928632832588	0.35634697076092064
Taxy-Pro2	CAMI_HIGH_S003	7.519338079820166	10209.038256298994	0.7230187294577748	0.9204545454545454	0.3568281938325991	0.5142857142857143	81.0	146.0	7.0	227.0	0.34615384615384615	4.14233075097718	0.7635703071233652	0.3615093647288872
TIPP	CAMI_HIGH_S003	9.400691509411493	10808.939126443096	0.4955349614525288	0.9431818181818182	0.453551912568306	0.6125461254612546	83.0	100.0	5.0	183.0	0.44148936170212766	3.862798983887604	0.7114667674291136	0.24776748072626434
