tool	sample	Weighted UniFrac error	Unweighted UniFrac error	L1 norm error	Completeness (recall)	Purity (precision)	F1 score	True positives	False positives	False negatives	Taxon counts	Jaccard index	Shannon diversity	Shannon equitability	Bray-Curtis distance
metalign_default	CAMI_HIGH_S004	8.591563044615045	9109.988262549998	0.4225772289733986	0.8556701030927835	0.8217821782178217	0.8383838383838383	166.0	36.0	28.0	202.0	0.7217391304347827	4.386769565703415	0.8264032290329042	0.21128861448669936
metalign_precise	CAMI_HIGH_S004	8.7312746661647	9882.392140830807	0.46493377319028084	0.6082474226804123	0.8939393939393939	0.7239263803680982	118.0	14.0	76.0	132.0	0.5673076923076923	4.246565474910143	0.8696984932497077	0.23246688659514034
metalign_sensitve	CAMI_HIGH_S004	8.74157332934259	58498.9750520027	0.603195254240878	0.9484536082474226	0.24500665778961384	0.38941798941798944	184.0	567.0	10.0	751.0	0.24178712220762155	4.59453387702956	0.6938910132783427	0.30159762712043886
CLARK	CAMI_HIGH_S004	7.46782918383144	12096.995107053806	1.0614764958454805	0.6907216494845361	0.0917180013689254	0.16193353474320243	134.0	1327.0	60.0	1461.0	0.0880999342537804	3.6617801664446765	0.5025171224998065	0.5307382479227399
CommonKmers	CAMI_HIGH_S004	9.866587241316893	10367.5896100667	1.1882626217256758	0.27835051546391754	0.8181818181818182	0.4153846153846154	54.0	12.0	140.0	66.0	0.2621359223300971	3.448492445022508	0.8230970467400766	0.594131310862838
FOCUS	CAMI_HIGH_S004	9.523058048055162	10062.936641714945	1.1410643351158618	0.30927835051546393	0.2575107296137339	0.2810304449648712	60.0	173.0	134.0	233.0	0.16348773841961853	4.7015939589315625	0.8625134456455904	0.5705321675579312
Metaphlan2	CAMI_HIGH_S004	10.247383892883777	11177.48295036303	1.4687114763780469	0.31958762886597936	0.7654320987654321	0.4509090909090908	62.0	19.0	132.0	81.0	0.29107981220657275	3.0942497492110546	0.7041268746780389	0.7343557381890236
Metaphyler	CAMI_HIGH_S004	9.180904992235213	15188.995976351913	1.1107956024296823	0.4381443298969072	0.15178571428571427	0.22546419098143236	85.0	475.0	109.0	560.0	0.12705530642750373	4.83826028141611	0.7645873286624104	0.5553978012148412
mOTU	CAMI_HIGH_S004	10.096510252479494	10575.09952047731	1.3528898522201458	0.3402061855670103	0.3235294117647059	0.3316582914572864	66.0	138.0	128.0	204.0	0.19879518072289157	3.5635286340203742	0.670073002892977	0.6764449261100736
Quickr	CAMI_HIGH_S004	8.961687976756465	13091.791124204621	1.4696506059181849	0.6082474226804123	0.19249592169657423	0.2924411400247831	118.0	495.0	76.0	613.0	0.17126269956458637	5.739276768985997	0.8941960805082891	0.7348253029590922
Taxy-Pro1	CAMI_HIGH_S004	9.66527284051655	14918.387715174544	1.2809724612386517	0.4020618556701031	0.16956521739130434	0.23853211009174313	78.0	382.0	116.0	460.0	0.13541666666666666	4.7356424447077465	0.7723809343580388	0.640486230619326
Taxy-Pro2	CAMI_HIGH_S004	7.461337958541097	10386.05637075638	1.3058383191533451	0.4381443298969072	0.14991181657848324	0.2233902759526938	85.0	482.0	109.0	567.0	0.1257396449704142	4.85829423206081	0.7662490403665961	0.6529191595766719
TIPP	CAMI_HIGH_S004	9.352966415780877	10689.871370560924	1.1707637729879157	0.4381443298969072	0.1990632318501171	0.27375201288244766	85.0	342.0	109.0	427.0	0.15858208955223882	4.760910679332992	0.7474073289627736	0.5853818864939557
