tool	sample	Weighted UniFrac error	Unweighted UniFrac error	L1 norm error	Completeness (recall)	Purity (precision)	F1 score	True positives	False positives	False negatives	Taxon counts	Jaccard index	Shannon diversity	Shannon equitability	Bray-Curtis distance
metalign_default	CAMI_MED_S001	9.768873093197554	2762.3207487077802	0.48443166602301174	0.6981132075471698	0.9487179487179487	0.8043478260869565	37.0	2.0	16.0	39.0	0.6727272727272727	2.8314780219819027	0.7728757683041052	0.24221583301150587
metalign_precise	CAMI_MED_S001	9.788096202506068	2298.0952956231317	0.4866603559321	0.6226415094339622	0.9705882352941176	0.7586206896551724	33.0	1.0	20.0	34.0	0.6111111111111112	2.816417194061458	0.7986753408793958	0.24333017796605003
metalign_sensitve	CAMI_MED_S001	9.788241815597239	20370.91517974993	0.5434872345941721	0.9811320754716981	0.3586206896551724	0.5252525252525252	52.0	93.0	1.0	145.0	0.3561643835616438	2.8989156540835985	0.5824936201376185	0.27174361729708607
CLARK	CAMI_MED_S001	8.867268896388975	9514.883619059729	1.0985932284148667	0.9433962264150944	0.1510574018126888	0.26041666666666663	50.0	281.0	3.0	331.0	0.1497005988023952	2.7019815825074747	0.4656888066906909	0.5492966142074335
CommonKmers	CAMI_MED_S001	10.923179320832848	2616.5665556069816	1.1686374098933452	0.37735849056603776	0.9090909090909091	0.5333333333333334	20.0	2.0	33.0	22.0	0.36363636363636365	1.9918597602593116	0.6443974129488973	0.5843187049466727
FOCUS	CAMI_MED_S001	10.609550336970344	3092.474433407531	0.9578586755595064	0.660377358490566	0.39325842696629215	0.4929577464788733	35.0	54.0	18.0	89.0	0.32710280373831774	3.6464391647210452	0.8123712558472735	0.4789293377797533
Metaphlan2	CAMI_MED_S001	11.125596816721272	2545.2369392803416	1.2336568658638145	0.5094339622641509	0.9310344827586207	0.6585365853658537	27.0	2.0	26.0	29.0	0.4909090909090909	2.2421066508839473	0.6658478387665017	0.6168284329319074
Metaphyler	CAMI_MED_S001	10.103722118759865	12374.702531092058	0.5050638711709157	0.9433962264150944	0.24154589371980675	0.3846153846153846	50.0	157.0	3.0	207.0	0.23809523809523808	3.340935587332228	0.6264976116031955	0.2525319355854579
mOTU	CAMI_MED_S001	11.113832141066585	3287.5803456119447	1.3017799281739406	0.6792452830188679	0.631578947368421	0.6545454545454544	36.0	21.0	17.0	57.0	0.4864864864864865	2.0069676469244317	0.4963992573854646	0.6508899640869706
Quickr	CAMI_MED_S001	9.997834570310141	10315.758267393294	1.0916929296397848	0.9056603773584906	0.24120603015075376	0.38095238095238093	48.0	151.0	5.0	199.0	0.23529411764705882	4.410267822497985	0.8331785091797604	0.5458464648198925
Taxy-Pro1	CAMI_MED_S001	11.06161394423546	8640.994830083566	1.0246707302472442	0.8867924528301887	0.27976190476190477	0.42533936651583715	47.0	121.0	6.0	168.0	0.27011494252873564	3.4573324901054425	0.6747378599855197	0.512335365123622
Taxy-Pro2	CAMI_MED_S001	8.970007695423522	4175.601586848087	1.0431125927079359	0.9056603773584906	0.22966507177033493	0.366412213740458	48.0	161.0	5.0	209.0	0.22429906542056074	3.5143513647115174	0.6578306783067729	0.521556296353968
TIPP	CAMI_MED_S001	10.286082617575106	6674.658167168188	0.5448672458862659	0.8867924528301887	0.2781065088757396	0.42342342342342343	47.0	122.0	6.0	169.0	0.26857142857142857	3.1564646893335437	0.5842408247296976	0.27243362294313256
