tool	sample	Weighted UniFrac error	Unweighted UniFrac error	L1 norm error	Completeness (recall)	Purity (precision)	F1 score	True positives	False positives	False negatives	Taxon counts	Jaccard index	Shannon diversity	Shannon equitability	Bray-Curtis distance
metalign_default	CAMI_MED_S001	9.768873093197554	2762.3207487077802	0.7132254594662775	1.0	1.0	1.0	3.0	0.0	0.0	3.0	1.0	0.011832225425056325	0.010770155720177671	0.35661272973313873
metalign_precise	CAMI_MED_S001	9.788096202506068	2298.0952956231317	0.7160986582986892	0.3333333333333333	1.0	0.5	1.0	0.0	2.0	1.0	0.3333333333333333	0.0	0.0	0.3580493291493446
metalign_sensitve	CAMI_MED_S001	9.788241815597239	20370.91517974993	0.7137568870013982	1.0	0.75	0.8571428571428571	3.0	1.0	0.0	4.0	0.75	0.012107361119536628	0.008733614922703671	0.3568784435006991
CLARK	CAMI_MED_S001	8.867268896388975	9514.883619059729	0.7121284954420477	1.0	1.0	1.0	3.0	0.0	0.0	3.0	1.0	0.08285667158046857	0.07541939266027956	0.35606424772102385
CommonKmers	CAMI_MED_S001	10.923179320832848	2616.5665556069816	0.7136751563447469	0.6666666666666666	1.0	0.8	2.0	0.0	1.0	2.0	0.6666666666666666	0.009348759067761149	0.013487408345524738	0.35683757817237344
FOCUS	CAMI_MED_S001	10.609550336970344	3092.474433407531	0.7134586056538527	0.6666666666666666	1.0	0.8	2.0	0.0	1.0	2.0	0.6666666666666666	0.09811012192408088	0.14154298636088306	0.35672930282692633
Metaphlan2	CAMI_MED_S001	11.125596816721272	2545.2369392803416	0.5836613667146807	1.0	1.0	1.0	3.0	0.0	0.0	3.0	1.0	0.2769181886229228	0.2520617978510339	0.2918306833573404
Metaphyler	CAMI_MED_S001	10.103722118759865	12374.702531092058	0.7134586056538523	0.6666666666666666	1.0	0.8	2.0	0.0	1.0	2.0	0.6666666666666666	0.013970468203907028	0.020155125196673614	0.3567293028269262
mOTU	CAMI_MED_S001	11.113832141066585	3287.5803456119447	0.7134586056538526	0.6666666666666666	1.0	0.8	2.0	0.0	1.0	2.0	0.6666666666666666	0.04925864076630262	0.07106519675447572	0.3567293028269263
Quickr	CAMI_MED_S001	9.997834570310141	10315.758267393294	0.7134586056538523	0.6666666666666666	0.6666666666666666	0.6666666666666666	2.0	1.0	1.0	3.0	0.5	0.19955049630883018	0.18163868943315115	0.35672930282692616
Taxy-Pro1	CAMI_MED_S001	11.06161394423546	8640.994830083566	0.7144114179354308	0.6666666666666666	1.0	0.8	2.0	0.0	1.0	2.0	0.6666666666666666	0.006814246061783516	0.009830879000732227	0.3572057089677155
Taxy-Pro2	CAMI_MED_S001	8.970007695423522	4175.601586848087	0.7144478385256897	0.6666666666666666	1.0	0.8	2.0	0.0	1.0	2.0	0.6666666666666666	0.006685174316558374	0.00964466783397703	0.35722391926284486
TIPP	CAMI_MED_S001	10.286082617575106	6674.658167168188	0.7134586056538527	0.6666666666666666	1.0	0.8	2.0	0.0	1.0	2.0	0.6666666666666666	0.022861805055988584	0.03298261278004496	0.35672930282692633
