tool	sample	Weighted UniFrac error	Unweighted UniFrac error	L1 norm error	Completeness (recall)	Purity (precision)	F1 score	True positives	False positives	False negatives	Taxon counts	Jaccard index	Shannon diversity	Shannon equitability	Bray-Curtis distance
metalign_default	CAMI_HIGH_S001	8.622873785182689	9580.981706283312	0.3026972173722166	0.8181818181818182	0.8470588235294118	0.8323699421965318	72.0	13.0	16.0	85.0	0.7128712871287128	3.5943071956786077	0.8090455424399217	0.15134860868610833
metalign_precise	CAMI_HIGH_S001	8.731291310947514	9803.370278556185	0.31134180939938966	0.5909090909090909	0.8524590163934426	0.697986577181208	52.0	9.0	36.0	61.0	0.5360824742268041	3.5424583330192414	0.8617287832380678	0.15567090469969486
metalign_sensitve	CAMI_HIGH_S001	8.73056253585983	53347.96363889175	0.4311353307279706	0.9204545454545454	0.42857142857142855	0.5848375451263538	81.0	108.0	7.0	189.0	0.413265306122449	3.6449388474199993	0.6953671813897195	0.21556766536398525
CLARK	CAMI_HIGH_S001	7.426093292009999	12138.999531547519	0.814663842354535	0.9659090909090909	0.24355300859598855	0.3890160183066362	85.0	264.0	3.0	349.0	0.24147727272727273	3.2227843911753835	0.5504260979194104	0.4073319211772674
CommonKmers	CAMI_HIGH_S001	9.987072380266529	10655.63778124476	0.9629712759507197	0.3977272727272727	0.9459459459459459	0.56	35.0	2.0	53.0	37.0	0.3888888888888889	3.0191163269908583	0.8361077155531353	0.48148563797535965
FOCUS	CAMI_HIGH_S001	9.59217858455366	10094.995901268145	0.6125673468294798	0.7159090909090909	0.5478260869565217	0.6206896551724138	63.0	52.0	25.0	115.0	0.45	4.027796572240171	0.8488628421392294	0.30628367341473983
Metaphlan2	CAMI_HIGH_S001	10.179222396129761	11066.589584478794	1.1455106167102784	0.5681818181818182	0.9433962264150944	0.7092198581560285	50.0	3.0	38.0	53.0	0.5494505494505495	3.044924536634911	0.7669271184422035	0.5727553083551393
Metaphyler	CAMI_HIGH_S001	9.197473172480608	15137.015304430774	0.41382407263661203	0.9318181818181818	0.3904761904761905	0.5503355704697986	82.0	128.0	6.0	210.0	0.37962962962962965	3.8999441975551146	0.7293558573773108	0.2069120363183059
mOTU	CAMI_HIGH_S001	10.242440447230534	10622.034079847408	1.0288586686418437	0.6704545454545454	0.6413043478260869	0.6555555555555556	59.0	33.0	29.0	92.0	0.48760330578512395	3.1433587339025286	0.6951582720733733	0.5144293343209216
Quickr	CAMI_HIGH_S001	9.026081681106907	12892.81546491815	0.9482916920391172	0.875	0.3632075471698113	0.5133333333333333	77.0	135.0	11.0	212.0	0.3452914798206278	4.6236804596258745	0.863176699213901	0.47414584601955845
Taxy-Pro1	CAMI_HIGH_S001	9.714430813468141	14327.415694942389	0.7338552169648531	0.8295454545454546	0.3882978723404255	0.5289855072463768	73.0	115.0	15.0	188.0	0.35960591133004927	4.0732096014499755	0.7778582538225395	0.3669276084824265
Taxy-Pro2	CAMI_HIGH_S001	7.5117227991583295	10263.031401629638	0.7416812177429746	0.8863636363636364	0.35135135135135137	0.5032258064516129	78.0	144.0	10.0	222.0	0.33620689655172414	4.123776235727923	0.7632838210115079	0.37084060887148745
TIPP	CAMI_HIGH_S001	9.312874719584153	10679.959247702653	0.4957200585169668	0.9204545454545454	0.45	0.6044776119402985	81.0	99.0	7.0	180.0	0.43315508021390375	3.8639230010433754	0.7128305603712756	0.24786002925848302
