tool	sample	Weighted UniFrac error	Unweighted UniFrac error	L1 norm error	Completeness (recall)	Purity (precision)	F1 score	True positives	False positives	False negatives	Taxon counts	Jaccard index	Shannon diversity	Shannon equitability	Bray-Curtis distance
metalign_default	CAMI_HIGH_S001	8.622873785182689	9580.981706283312	0.6770696790076789	0.85	0.7083333333333334	0.7727272727272727	34.0	14.0	6.0	48.0	0.6296296296296297	2.8844765722510415	0.7451115465519476	0.3385348395038395
metalign_precise	CAMI_HIGH_S001	8.731291310947514	9803.370278556185	0.6813706732483348	0.7	0.7567567567567568	0.7272727272727273	28.0	9.0	12.0	37.0	0.5714285714285714	2.856467209645475	0.7910640116306948	0.3406853366241674
metalign_sensitve	CAMI_HIGH_S001	8.73056253585983	53347.96363889175	0.802666831414244	0.975	0.40625	0.5735294117647058	39.0	57.0	1.0	96.0	0.4020618556701031	2.8923874339011015	0.6336912331333221	0.4013334157071218
CLARK	CAMI_HIGH_S001	7.426093292009999	12138.999531547519	0.39391925689160756	1.0	0.2857142857142857	0.4444444444444445	40.0	100.0	0.0	140.0	0.2857142857142857	2.3483605580467546	0.47521863324274377	0.19695962844580375
CommonKmers	CAMI_HIGH_S001	9.987072380266529	10655.63778124476	0.5542383241408113	0.45	1.0	0.6206896551724138	18.0	0.0	22.0	18.0	0.45	2.131994403383218	0.7376194420523428	0.2771191620704057
FOCUS	CAMI_HIGH_S001	9.59217858455366	10094.995901268145	0.33828571136947316	0.8	0.5245901639344263	0.6336633663366338	32.0	29.0	8.0	61.0	0.463768115942029	2.8144766034781656	0.6846419268678173	0.16914285568473658
Metaphlan2	CAMI_HIGH_S001	10.179222396129761	11066.589584478794	1.0230652071055168	0.7	0.8235294117647058	0.7567567567567567	28.0	6.0	12.0	34.0	0.6086956521739131	2.712425579513428	0.769185555639882	0.5115326035527585
Metaphyler	CAMI_HIGH_S001	9.197473172480608	15137.015304430774	0.19821593563136156	0.975	0.4105263157894737	0.5777777777777777	39.0	56.0	1.0	95.0	0.40625	2.5959851976967347	0.5700604692421384	0.0991079678156808
mOTU	CAMI_HIGH_S001	10.242440447230534	10622.034079847408	0.7368209355773704	0.675	0.7714285714285715	0.72	27.0	8.0	13.0	35.0	0.5625	2.2426316029185878	0.6307769490166597	0.368410467788685
Quickr	CAMI_HIGH_S001	9.026081681106907	12892.81546491815	0.6091695370337412	0.95	0.3392857142857143	0.5000000000000001	38.0	74.0	2.0	112.0	0.3333333333333333	3.46404689689376	0.734141724175718	0.30458476851687055
Taxy-Pro1	CAMI_HIGH_S001	9.714430813468141	14327.415694942389	0.38407983753568636	0.925	0.39361702127659576	0.5522388059701493	37.0	57.0	3.0	94.0	0.38144329896907214	2.9043756014683764	0.6392663784006635	0.19203991876784313
Taxy-Pro2	CAMI_HIGH_S001	7.5117227991583295	10263.031401629638	0.3928795397759399	0.95	0.35185185185185186	0.5135135135135135	38.0	70.0	2.0	108.0	0.34545454545454546	2.9161407423579515	0.6228233684404986	0.19643976988797004
TIPP	CAMI_HIGH_S001	9.312874719584153	10679.959247702653	0.3349735529161357	0.975	0.4642857142857143	0.6290322580645161	39.0	45.0	1.0	84.0	0.4588235294117647	2.5220528044793062	0.5430319840101246	0.16748677645806787
