tool	sample	Weighted UniFrac error	Unweighted UniFrac error	L1 norm error	Completeness (recall)	Purity (precision)	F1 score	True positives	False positives	False negatives	Taxon counts	Jaccard index	Shannon diversity	Shannon equitability	Bray-Curtis distance
metalign_default	CAMI_HIGH_S001	8.622873785182689	9580.981706283312	0.16561171375445038	0.8571428571428571	0.8571428571428571	0.8571428571428571	18.0	3.0	3.0	21.0	0.75	2.087992907393265	0.6858195168877079	0.08280585687722519
metalign_precise	CAMI_HIGH_S001	8.731291310947514	9803.370278556185	0.16147771733140381	0.7619047619047619	0.8421052631578947	0.8	16.0	3.0	5.0	19.0	0.6666666666666666	2.0870610018744715	0.7088144861012914	0.08073885866570191
metalign_sensitve	CAMI_HIGH_S001	8.73056253585983	53347.96363889175	0.24586903942237825	0.9523809523809523	0.45454545454545453	0.6153846153846153	20.0	24.0	1.0	44.0	0.4444444444444444	2.0169141334633722	0.5329844242966757	0.12293451971118902
CLARK	CAMI_HIGH_S001	7.426093292009999	12138.999531547519	0.3363860406879934	1.0	0.3559322033898305	0.525	21.0	38.0	0.0	59.0	0.3559322033898305	1.92431222924361	0.47192999591449086	0.16819302034399666
CommonKmers	CAMI_HIGH_S001	9.987072380266529	10655.63778124476	0.3731620365173411	0.47619047619047616	1.0	0.6451612903225806	10.0	0.0	11.0	10.0	0.47619047619047616	1.7282163406416087	0.7505548202756811	0.18658101825867052
FOCUS	CAMI_HIGH_S001	9.59217858455366	10094.995901268145	0.17818686254289118	0.8571428571428571	0.6206896551724138	0.7200000000000001	18.0	11.0	3.0	29.0	0.5625	2.171244280562558	0.6448035427202959	0.08909343127144555
Metaphlan2	CAMI_HIGH_S001	10.179222396129761	11066.589584478794	0.782972376004037	0.7142857142857143	0.8823529411764706	0.7894736842105262	15.0	2.0	6.0	17.0	0.6521739130434783	1.993723126605592	0.7036967868262421	0.3914861880020185
Metaphyler	CAMI_HIGH_S001	9.197473172480608	15137.015304430774	0.16503654074830704	0.9523809523809523	0.45454545454545453	0.6153846153846153	20.0	24.0	1.0	44.0	0.4444444444444444	1.986124159088297	0.5248479466479078	0.08251827037415352
mOTU	CAMI_HIGH_S001	10.242440447230534	10622.034079847408	0.4560889554095791	0.5714285714285714	0.8571428571428571	0.6857142857142857	12.0	2.0	9.0	14.0	0.5217391304347826	1.875830450758236	0.7107956427122061	0.22804447770478956
Quickr	CAMI_HIGH_S001	9.026081681106907	12892.81546491815	0.40142019674786605	1.0	0.375	0.5454545454545454	21.0	35.0	0.0	56.0	0.375	2.6851285027156258	0.6670543865510645	0.20071009837393294
Taxy-Pro1	CAMI_HIGH_S001	9.714430813468141	14327.415694942389	0.1942256332475862	0.9047619047619048	0.4523809523809524	0.6031746031746031	19.0	23.0	2.0	42.0	0.4318181818181818	2.154039446726787	0.5763054701758502	0.09711281662379315
Taxy-Pro2	CAMI_HIGH_S001	7.5117227991583295	10263.031401629638	0.19447689998362253	0.9047619047619048	0.3958333333333333	0.5507246376811594	19.0	29.0	2.0	48.0	0.38	2.1590036351069215	0.5577089975497249	0.09723844999181125
TIPP	CAMI_HIGH_S001	9.312874719584153	10679.959247702653	0.2948625641852844	0.9523809523809523	0.5128205128205128	0.6666666666666666	20.0	19.0	1.0	39.0	0.5	1.8737297400530537	0.48401768205098145	0.14743128209264214
