tool	sample	Weighted UniFrac error	Unweighted UniFrac error	L1 norm error	Completeness (recall)	Purity (precision)	F1 score	True positives	False positives	False negatives	Taxon counts	Jaccard index	Shannon diversity	Shannon equitability	Bray-Curtis distance
metalign_default	CAMI_HIGH_S001	8.622873785182689	9580.981706283312	1.7849804814192598	0.5720164609053497	0.14771519659936239	0.2347972972972973	139.0	802.0	104.0	941.0	0.13301435406698564	5.875673236641669	0.858145469716501	0.892490240709631
metalign_precise	CAMI_HIGH_S001	8.731291310947514	9803.370278556185	1.8211151585396146	0.27983539094650206	0.24548736462093862	0.2615384615384615	68.0	209.0	175.0	277.0	0.1504424778761062	5.376971062366317	0.9560729596682033	0.9105575792698072
metalign_sensitve	CAMI_HIGH_S001	8.73056253585983	53347.96363889175	1.7825121367379326	0.6666666666666666	0.026566087241718595	0.0510960416338117	162.0	5936.0	81.0	6098.0	0.026217834601068135	7.145680401646501	0.8198615348497632	0.891256068368967
CLARK	CAMI_HIGH_S001	7.426093292009999	12138.999531547519	na	0.0	0.0	na	0.0	0.0	243.0	0.0	0.0	na	na	na
CommonKmers	CAMI_HIGH_S001	9.987072380266529	10655.63778124476	1.9575947164792173	0.06584362139917696	0.07655502392344497	0.07079646017699116	16.0	193.0	227.0	209.0	0.03669724770642202	4.744475937755276	0.8880904327561208	0.9787973582396094
FOCUS	CAMI_HIGH_S001	9.59217858455366	10094.995901268145	1.9999999999999993	0.0	0.0	na	0.0	376.0	243.0	376.0	0.0	5.402518647532569	0.9111118016591611	1.0
Metaphlan2	CAMI_HIGH_S001	10.179222396129761	11066.589584478794	1.979024661717765	0.01646090534979424	0.07547169811320754	0.02702702702702703	4.0	49.0	239.0	53.0	0.0136986301369863	2.7192874536506224	0.6849086950933396	0.9895123308588828
Metaphyler	CAMI_HIGH_S001	9.197473172480608	15137.015304430774	1.9821337956701743	0.01646090534979424	0.0030349013657056147	0.005124919923126202	4.0	1314.0	239.0	1318.0	0.002569043031470777	5.582808056270911	0.7771309197652198	0.9910668978350927
mOTU	CAMI_HIGH_S001	10.242440447230534	10622.034079847408	1.9890570160821535	0.012345679012345678	0.007263922518159807	0.009146341463414635	3.0	410.0	240.0	413.0	0.004594180704441042	4.137496484268006	0.6868983950492175	0.9945285080410768
Quickr	CAMI_HIGH_S001	9.026081681106907	12892.81546491815	1.971984522462974	0.1440329218106996	0.033783783783783786	0.0547302580140735	35.0	1001.0	208.0	1036.0	0.028135048231511254	6.28808072668953	0.9056560353916527	0.9859922612314882
Taxy-Pro1	CAMI_HIGH_S001	9.714430813468141	14327.415694942389	1.9903092720077467	0.012345679012345678	0.004846526655896607	0.0069605568445475635	3.0	616.0	240.0	619.0	0.0034924330616996507	4.907372175680293	0.7634243634020024	0.9951546360038749
Taxy-Pro2	CAMI_HIGH_S001	7.5117227991583295	10263.031401629638	na	0.0	0.0	na	0.0	0.0	243.0	0.0	0.0	na	na	na
TIPP	CAMI_HIGH_S001	9.312874719584153	10679.959247702653	1.9812997323644144	0.01646090534979424	0.005312084993359893	0.008032128514056226	4.0	749.0	239.0	753.0	0.004032258064516129	5.322152124642133	0.7428276113065045	0.9906498661821911
