tool	sample	Weighted UniFrac error	Unweighted UniFrac error	L1 norm error	Completeness (recall)	Purity (precision)	F1 score	True positives	False positives	False negatives	Taxon counts	Jaccard index	Shannon diversity	Shannon equitability	Bray-Curtis distance
metalign_default	CAMI_HIGH_S005	8.62453946803338	9275.99720267497	1.775691320496938	0.6337448559670782	0.16812227074235808	0.2657463330457291	154.0	762.0	89.0	916.0	0.15323383084577114	6.049535906138996	0.8870265968090608	0.8878456602484698
metalign_precise	CAMI_HIGH_S005	8.763879786053373	9738.357348792364	1.820609201358898	0.35802469135802467	0.27102803738317754	0.30851063829787234	87.0	234.0	156.0	321.0	0.18238993710691823	5.567282228979553	0.9646260111131929	0.9103046006794497
metalign_sensitve	CAMI_HIGH_S005	8.803433631411258	57902.98964132404	1.7803013310244922	0.6666666666666666	0.024327977173749814	0.046942915097073316	162.0	6497.0	81.0	6659.0	0.024035608308605343	7.392575172724145	0.8397099530977872	0.8901506655122483
CLARK	CAMI_HIGH_S005	7.50876885133505	12122.00114526892	na	0.0	0.0	na	0.0	0.0	243.0	0.0	0.0	na	na	na
CommonKmers	CAMI_HIGH_S005	9.846750510755852	10200.864266413946	1.9547583841232672	0.07818930041152264	0.08444444444444445	0.0811965811965812	19.0	206.0	224.0	225.0	0.042316258351893093	4.801080308898068	0.8864459578600072	0.9773791920616343
FOCUS	CAMI_HIGH_S005	9.536079877381518	10055.871645380648	2.0000000000000004	0.0	0.0	na	0.0	390.0	243.0	390.0	0.0	5.4402886188429855	0.9118596737099456	1.0
Metaphlan2	CAMI_HIGH_S005	10.456179777093649	11033.42577206436	1.9672530825532581	0.0205761316872428	0.09090909090909091	0.03355704697986577	5.0	50.0	238.0	55.0	0.017064846416382253	2.511437403805582	0.6267104050795042	0.9836265412766297
Metaphyler	CAMI_HIGH_S005	9.185039708126375	15229.012348969376	1.9743994404658918	0.01646090534979424	0.0030120481927710845	0.005092297899427117	4.0	1324.0	239.0	1328.0	0.0025526483726866626	5.651466257266645	0.7858613354736333	0.9871997202329488
mOTU	CAMI_HIGH_S005	10.138406816052953	10394.126371717204	1.9848109841854846	0.012345679012345678	0.006864988558352402	0.008823529411764706	3.0	434.0	240.0	437.0	0.004431314623338257	4.33043634800768	0.7122506463559253	0.9924054920927421
Quickr	CAMI_HIGH_S005	9.128505305309641	13645.78926424673	1.9646293193268665	0.16872427983539096	0.03723887375113533	0.06101190476190477	41.0	1060.0	202.0	1101.0	0.031465848042977744	6.372401605739541	0.9098265472352721	0.9823146596634319
Taxy-Pro1	CAMI_HIGH_S005	9.691290141778696	15230.406923404955	1.9825351034360446	0.012345679012345678	0.004552352048558422	0.006651884700665188	3.0	656.0	240.0	659.0	0.0033370411568409346	4.955703002221996	0.7635054822284669	0.9912675517180228
Taxy-Pro2	CAMI_HIGH_S005	7.49736691449363	10221.035226760914	na	0.0	0.0	na	0.0	0.0	243.0	0.0	0.0	na	na	na
TIPP	CAMI_HIGH_S005	9.384674217526042	10792.428599752122	1.9760059419981217	0.01646090534979424	0.005201560468140442	0.007905138339920948	4.0	765.0	239.0	769.0	0.003968253968253968	5.390937101337901	0.752103880378619	0.9880029709990626
