tool	sample	Weighted UniFrac error	Unweighted UniFrac error	L1 norm error	Completeness (recall)	Purity (precision)	F1 score	True positives	False positives	False negatives	Taxon counts	Jaccard index	Shannon diversity	Shannon equitability	Bray-Curtis distance
metalign_default	CAMI_HIGH_S005	8.62453946803338	9275.99720267497	0.6773943607425931	0.925	0.6727272727272727	0.7789473684210527	37.0	18.0	3.0	55.0	0.6379310344827587	2.9858031444965105	0.7450848248654671	0.3386971803712965
metalign_precise	CAMI_HIGH_S005	8.763879786053373	9738.357348792364	0.6831448116783431	0.775	0.7380952380952381	0.7560975609756099	31.0	11.0	9.0	42.0	0.6078431372549019	2.950584128047377	0.7894181212844908	0.3415724058391714
metalign_sensitve	CAMI_HIGH_S005	8.803433631411258	57902.98964132404	0.8205864365418115	0.95	0.3958333333333333	0.5588235294117647	38.0	58.0	2.0	96.0	0.3877551020408163	2.951137580670354	0.6465627635917289	0.41029321827090565
CLARK	CAMI_HIGH_S005	7.50876885133505	12122.00114526892	0.47678133221320934	1.0	0.2857142857142857	0.4444444444444445	40.0	100.0	0.0	140.0	0.2857142857142857	2.3493030937468475	0.47540936652926824	0.23839066610660467
CommonKmers	CAMI_HIGH_S005	9.846750510755852	10200.864266413946	0.540725986593725	0.55	0.9565217391304348	0.6984126984126985	22.0	1.0	18.0	23.0	0.5365853658536586	2.2853776399141164	0.7288731799611642	0.2703629932968625
FOCUS	CAMI_HIGH_S005	9.536079877381518	10055.871645380648	0.3330850019409373	0.8	0.48484848484848486	0.6037735849056605	32.0	34.0	8.0	66.0	0.43243243243243246	2.8538595613308164	0.6811681957235646	0.16654250097046863
Metaphlan2	CAMI_HIGH_S005	10.456179777093649	11033.42577206436	1.122903481392758	0.7	0.8235294117647058	0.7567567567567567	28.0	6.0	12.0	34.0	0.6086956521739131	2.6648724076963117	0.7557004988837261	0.5614517406963788
Metaphyler	CAMI_HIGH_S005	9.185039708126375	15229.012348969376	0.20200904290528426	0.975	0.4105263157894737	0.5777777777777777	39.0	56.0	1.0	95.0	0.40625	2.6627573670217592	0.5847231777242634	0.10100452145264208
mOTU	CAMI_HIGH_S005	10.138406816052953	10394.126371717204	0.6837588855603159	0.725	0.8055555555555556	0.7631578947368423	29.0	7.0	11.0	36.0	0.6170212765957447	2.346143870174085	0.6547039126811133	0.3418794427801579
Quickr	CAMI_HIGH_S005	9.128505305309641	13645.78926424673	0.642284910261816	0.95	0.3486238532110092	0.5100671140939598	38.0	71.0	2.0	109.0	0.34234234234234234	3.5063887737534083	0.747416065015266	0.3211424551309082
Taxy-Pro1	CAMI_HIGH_S005	9.691290141778696	15230.406923404955	0.3794903329916699	1.0	0.40816326530612246	0.5797101449275363	40.0	58.0	0.0	98.0	0.40816326530612246	2.9080470817336765	0.6342568612017452	0.18974516649583495
Taxy-Pro2	CAMI_HIGH_S005	7.49736691449363	10221.035226760914	0.38740607097785473	1.0	0.3669724770642202	0.5369127516778524	40.0	69.0	0.0	109.0	0.3669724770642202	2.9177502996725053	0.6219428558527843	0.1937030354889273
TIPP	CAMI_HIGH_S005	9.384674217526042	10792.428599752122	0.3426005654471506	1.0	0.449438202247191	0.6201550387596899	40.0	49.0	0.0	89.0	0.449438202247191	2.5705622887058075	0.5534767302168812	0.17130028272357525
